772	97
992	109
879	270
955	764
412	810
112	956
45	557
31	526
24	480
372	794
775	477
608	220
303	20
240	227
147	240
145	504
255	419
242	383
405	358
542	553
804	430
992	962
933	988
885	874
901	685
724	502
684	344
723	208
682	86
621	295
381	145
420	295
494	523
710	861
284	790
170	694
190	555
239	578
225	609
340	771
677	862
501	947
362	829
261	950
237	976
470	898
519	938
727	887
737	619
474	169
